Trtmt,Camt,Namt,Pamt,Sample,Timepoint,Replicate,soilweight,Bottleheadspace_mL,ppm_CO2,Time_min,umol_CO2_L_air,umol_CO2_ml_air,umol_CO2,mg_CO2,mg_CO2_C,mg_CO2_C_gsoil,ug_CO2_C_gsoil,ugCO2C_gsoil_min,T24hr_CO2_sum,T24hr_ppm_min,T48hr_CO2_sum,T48hr_ppm_min,total_ppm_min,extP,ubialP,extC,extN,ubialC,ubialN,ubial C_N
no_C_high_N_low_P,no_C,high_N,low_P,124,T6,5,24.93,233.7058824,700.1808,299,28.57880816,0.028578808,6.565695387,0.288956254,0.078854002,0.002543677,2.543677471,0.008507283,5515.5244,3.906178754,2583.5632,1.869437916,2.898742878,26.11,3.619,14.80789,155.1653,48.89749,35.93783,1.360613
no_C_high_N_no_P,no_C,high_N,no_P,7,T1,1,25.01,233.6535948,2320.8339,341,94.72791429,0.094727914,22.1335177,0.974096114,0.265823548,0.01062869,10.62869043,0.03116918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,34,T1,2,25.36,233.4248366,2551.5008,381,104.1428898,0.10414289,24.30953703,1.069862725,0.29195754,0.011512521,11.51252128,0.030216591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,61,T1,3,24.92,233.7124183,2728.601,410,111.3714694,0.111371469,26.02889544,1.145531688,0.312607034,0.012544424,12.54442352,0.030596155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,88,T1,4,25.1,233.5947712,2648.402,350,108.0980408,0.108098041,25.25113712,1.111302544,0.303266157,0.012082317,12.082317,0.034520906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,115,T1,5,24.66,233.8823529,2707.4996,385,110.5101878,0.110510188,25.84638274,1.137499304,0.310415057,0.012587796,12.5877963,0.032695575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,7,T2,1,25.01,233.6535948,1813.9405,669,74.03838776,0.074038388,17.29933545,0.761343753,0.207765019,0.008307278,8.307277839,0.012417456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,34,T2,2,25.36,233.4248366,2009.87,646,82.0355102,0.08203551,19.14912556,0.842753016,0.229980998,0.009068651,9.068651342,0.01403816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,61,T2,3,24.92,233.7124183,1857.692,628,75.82416327,0.075824163,17.72104856,0.779903347,0.212829793,0.008540521,8.540521398,0.013599556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,88,T2,4,25.1,233.5947712,2182.0345,708,89.06263265,0.089062633,20.46124923,0.900499578,0.245739603,0.007927084,7.927083974,0.011196446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,115,T2,5,24.66,233.8823529,1863.8196,684,76.07426939,0.076074269,17.47730265,0.76917609,0.209902405,0.006771045,6.771045317,0.009899189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,7,T3,1,25.01,233.6535948,1057.6598,337,43.16978776,0.043169788,9.917827039,0.436483568,0.119113103,0.003842358,3.842358153,0.011401656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,34,T3,2,25.36,233.4248366,1337.222,338,54.5804898,0.05458049,12.53932173,0.551855549,0.150597254,0.004857976,4.857975933,0.01437271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,61,T3,3,24.92,233.7124183,1255.268,341,51.23542857,0.051235429,11.77082736,0.518034112,0.141367637,0.004560246,4.560246342,0.013373156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,88,T3,4,25.1,233.5947712,1111.5959,343,45.37126122,0.045371261,10.42359355,0.458742352,0.125187359,0.004038302,4.03830189,0.011773475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,115,T3,5,24.66,233.8823529,1169.829,344,47.74812245,0.047748122,10.96965365,0.482774457,0.13174554,0.004249856,4.24985614,0.012354233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,7,T4,1,25.01,233.6535948,839.7946,418,34.27733061,0.034277331,7.874873935,0.346573202,0.094577236,0.003050879,3.050878579,0.007298753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,34,T4,2,25.36,233.4248366,1038.602,419,42.39191837,0.042391918,9.739119326,0.428618642,0.116966823,0.003773123,3.773123326,0.009005068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,61,T4,3,24.92,233.7124183,925.112,416,37.75967347,0.037759673,8.674907383,0.381782674,0.104185638,0.003360827,3.360827022,0.008078911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,88,T4,4,25.1,233.5947712,863.0619,414,35.22701633,0.035227016,8.093054731,0.356175339,0.097197587,0.003135406,3.135406043,0.007573445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,115,T4,5,24.66,233.8823529,814.2237,412,33.23362041,0.03323362,7.635091953,0.336020397,0.091697454,0.002957982,2.957982398,0.007179569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,7,T5,1,25.01,233.6535948,1042.4873,675,42.55050204,0.042550502,9.775552339,0.430222058,0.117404384,0.003787238,3.78723818,0.005610723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,34,T5,2,25.36,233.4248366,1126.094,673,45.96302041,0.04596302,10.55954431,0.464725545,0.126820127,0.004090972,4.090971843,0.00607871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,61,T5,3,24.92,233.7124183,1054.1,670,43.0244898,0.04302449,9.884446286,0.435014481,0.1187122,0.003829426,3.829425803,0.005715561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,88,T5,4,25.1,233.5947712,1136.8607,669,46.40247755,0.046402478,10.66050519,0.469168834,0.128032667,0.004130086,4.130086044,0.006173522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,115,T5,5,24.66,233.8823529,940.4832,670,38.38706939,0.038387069,8.819045321,0.388126185,0.105916734,0.003416669,3.416668849,0.005099506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_high_N_no_P,no_C,high_N,no_P,7,T6,1,25.01,233.6535948,724.7692,336,29.58241633,0.029582416,6.796264327,0.299103593,0.081623135,0.002633004,2.633004341,0.007836322,5192.4342,3.854813808,2607.0511,1.824388453,2.80961286,8.863,0,19.52771,169.2977,43.61825,8.526195,5.115793
no_C_high_N_no_P,no_C,high_N,no_P,34,T6,2,25.36,233.4248366,722.294,327,29.48138776,0.029481388,6.773054023,0.298082108,0.081344379,0.002624012,2.62401222,0.008024502,5898.5928,4.321313407,2886.99,2.034524313,3.155740948,9.136,0,14.01788,154.3676,49.08151,10.84708,4.524857
no_C_high_N_no_P,no_C,high_N,no_P,61,T6,3,24.92,233.7124183,654.296,318,26.70595918,0.026705959,6.135427063,0.270020145,0.073686479,0.002376983,2.376983194,0.00747479,5841.561,4.236084844,2633.508,1.875717949,3.045299677,7.676,0.737,11.22268,145.8538,54.98761,17.67755,3.11059
no_C_high_N_no_P,no_C,high_N,no_P,88,T6,4,25.1,233.5947712,666.086,310,27.18718367,0.027187184,6.245983577,0.274885737,0.075014263,0.002419815,2.419814928,0.007805855,5942.0324,4.241279372,2666.0086,1.913861163,3.080902291,9.556,0.994,15.75053,159.5382,43.41688,5.721595,7.588248
no_C_high_N_no_P,no_C,high_N,no_P,115,T6,5,24.66,233.8823529,626.0214,301,25.55189388,0.025551894,5.870292099,0.258351555,0.070502208,0.002274265,2.274264778,0.007555697,5741.1482,4.063091437,2380.7283,1.72142321,2.904819921,9.643,0.51,10.98417,161.4428,50.32593,18.05434,2.787469
no_C_low_N_high_P,no_C,low_N,high_P,22,T1,1,25.4,233.3986928,1999.1568,426,81.59823673,0.081598237,19.04492179,0.838167008,0.228729511,0.009005099,9.005098846,0.02113873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,49,T1,2,24.87,233.745098,2125.0501,462,86.73673878,0.086736739,20.27428751,0.892271393,0.243494193,0.009790679,9.790679251,0.021191946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,76,T1,3,24.9,233.7254902,2143.4618,404,87.48823673,0.087488237,20.44823102,0.899926647,0.245583255,0.009862781,9.862781306,0.024412825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,103,T1,4,25,233.6601307,2134.6154,436,87.12715918,0.087127159,20.3581434,0.895961891,0.244501302,0.009780052,9.780052091,0.022431312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,130,T1,5,25.13,233.5751634,2438.0952,469,99.5140898,0.09951409,23.24401978,1.022969311,0.279160678,0.011108662,11.10866206,0.023685847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,22,T2,1,25.4,233.3986928,1642.0018,656,67.02048163,0.067020482,15.6424928,0.688426108,0.187866339,0.007396313,7.396312543,0.011274867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,49,T2,2,24.87,233.745098,1378.544,632,56.26710204,0.056267102,13.15215928,0.57882653,0.157957433,0.006351324,6.351324205,0.010049564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,76,T2,3,24.9,233.7254902,1688.9837,719,68.9381102,0.06893811,15.83784144,0.697023402,0.190212476,0.006135886,6.135886312,0.008533917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,103,T2,4,25,233.6601307,1704.2271,694,69.5602898,0.06956029,15.98078098,0.703314171,0.19192918,0.006191264,6.191263856,0.008921129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,130,T2,5,25.13,233.5751634,1897.1984,672,77.43666939,0.077436669,17.79030043,0.782951122,0.213661508,0.006892307,6.892306713,0.010256409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,22,T3,1,25.4,233.3986928,923.8656,338,37.7088,0.0377088,8.663219712,0.3812683,0.104045269,0.003356299,3.356298992,0.009929879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,49,T3,2,24.87,233.745098,927.872,339,37.87232653,0.037872327,8.700788297,0.382921693,0.104496467,0.003370854,3.370853789,0.009943522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,76,T3,3,24.9,233.7254902,1032.5708,341,42.14574694,0.042145747,9.682563902,0.426129637,0.116287592,0.003751213,3.75121266,0.011000624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,103,T3,4,25,233.6601307,1088.2923,345,44.42009388,0.044420094,10.20507237,0.449125235,0.122562919,0.003953643,3.953642553,0.011459833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,130,T3,5,25.13,233.5751634,1026.2608,343,41.88819592,0.041888196,9.62339413,0.423525576,0.115576964,0.003728289,3.728289145,0.010869648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,22,T4,1,25.4,233.3986928,810.2198,419,33.07019592,0.033070196,7.59754681,0.334368035,0.091246537,0.002943437,2.943436684,0.007024909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,49,T4,2,24.87,233.745098,803.012,416,32.776,0.032776,7.52995824,0.331393462,0.090434798,0.002917252,2.917251563,0.007012624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,76,T4,3,24.9,233.7254902,1019.2729,415,41.60297551,0.041602976,9.557867594,0.420641753,0.11478999,0.003702903,3.702902897,0.008922658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,103,T4,4,25,233.6601307,764.4579,413,31.20236327,0.031202363,7.168430937,0.315482646,0.086092856,0.002777189,2.777188889,0.006724428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,130,T4,5,25.13,233.5751634,836.3088,411,34.13505306,0.034135053,7.84218709,0.345134654,0.094184667,0.003038215,3.038215063,0.007392251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,22,T5,1,25.4,233.3986928,1048.9338,673,42.81362449,0.042813624,9.83600209,0.432882452,0.118130385,0.003810658,3.810657584,0.005662196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,49,T5,2,24.87,233.745098,1051.484,671,42.91771429,0.042917714,9.85991568,0.433934889,0.118417587,0.003819922,3.819922172,0.00569288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,76,T5,3,24.9,233.7254902,1160.5767,670,47.37047755,0.047370478,10.88289351,0.478956143,0.130703551,0.004216244,4.216243583,0.006292901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,103,T5,4,25,233.6601307,1059.3504,671,43.23879184,0.043238792,9.933680037,0.437181258,0.119303497,0.0038485,3.848499911,0.005735469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,130,T5,5,25.13,233.5751634,1257.4416,672,51.32414694,0.051324147,11.79120952,0.518931131,0.141612426,0.004568143,4.568142784,0.006797832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,22,T6,1,25.4,233.3986928,619.7914,332,25.29760816,0.025297608,5.811872499,0.255780509,0.069800589,0.002251632,2.251631894,0.006782024,4565.0242,3.214805775,2478.945,1.740832163,2.476782419,37.217,1.059,16.29502,74.36902,4.794925,6.032579,0.794838
no_C_low_N_high_P,no_C,low_N,high_P,49,T6,2,24.87,233.745098,768.116,322,31.35167347,0.031351673,7.202733463,0.3169923,0.086504829,0.002790478,2.790478351,0.008666082,4431.4661,3.092439707,2622.612,1.861328602,2.482082372,35.203,4.476,14.78485,74.13854,45.13078,9.318273,4.843256
no_C_low_N_high_P,no_C,low_N,high_P,76,T6,3,24.9,233.7254902,707.8552,312,28.89204898,0.028892049,6.637659333,0.292123387,0.079718289,0.002571558,2.571557696,0.008242172,4865.0163,3.323098566,2887.7048,2.067075734,2.709794163,39.552,4.662,19.03048,81.66164,42.05611,4.189633,10.03814
no_C_low_N_high_P,no_C,low_N,high_P,103,T6,4,25,233.6601307,693.8436,305,28.32014694,0.028320147,6.506270558,0.286340967,0.078140309,0.002520655,2.520655142,0.008264443,4927.1348,3.340430373,2517.6519,1.812564363,2.599436697,45.283,NA,17.6984,96.04003,44.37233,NA,NA
no_C_low_N_high_P,no_C,low_N,high_P,130,T6,5,25.13,233.5751634,1021.8832,297,41.70951837,0.041709518,9.58234475,0.421718992,0.11508396,0.003712386,3.712385821,0.012499616,5361.5544,3.612907278,3115.6336,2.257705507,2.959912011,42.502,3.981,15.41782,86.37896,50.745,7.050771,7.197084
no_C_low_N_low_P,no_C,low_N,low_P,13,T1,1,25.09,233.6013072,2187.1323,408,89.27070612,0.089270706,20.85375364,0.917773698,0.250453581,0.009982207,9.982207304,0.024466194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,40,T1,2,24.65,233.8888889,2435.9244,446,99.42548571,0.099425486,23.25451638,1.023431266,0.279286742,0.011330091,11.33009094,0.025403791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,67,T1,3,25.23,233.5098039,2539.475,474,103.6520408,0.103652041,24.20376773,1.065207818,0.29068725,0.011521492,11.52149229,0.024306946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,94,T1,4,25.06,233.620915,2405.9354,414,98.2014449,0.098201445,22.94191141,1.009673521,0.275532356,0.010994906,10.99490647,0.026557745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,121,T1,5,24.93,233.7058824,2548.1908,448,104.0077878,0.104007788,24.30723181,1.069761272,0.291929854,0.011709982,11.70998211,0.026138353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,13,T2,1,25.09,233.6013072,1610.0946,663,65.71814694,0.065718147,15.35184503,0.6756347,0.184375659,0.007348571,7.348571495,0.011083818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,40,T2,2,24.65,233.8888889,1500.46,640,61.24326531,0.061243265,14.32411927,0.630404489,0.172032672,0.006979013,6.979013083,0.010904708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,67,T2,3,25.23,233.5098039,1874.012,621,76.49028571,0.076490286,17.57287824,0.773382371,0.211050268,0.006808073,6.80807315,0.010963081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,94,T2,4,25.06,233.620915,1941.4986,703,79.24484082,0.079244841,18.20570973,0.801233285,0.218650574,0.007053244,7.053244318,0.010033064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,121,T2,5,24.93,233.7058824,2155.5408,679,87.98125714,0.087981257,20.21281402,0.889565945,0.242755896,0.007830835,7.830835366,0.011532895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,13,T3,1,25.09,233.6013072,844.8882,337,34.48523265,0.034485233,7.92263735,0.34867527,0.095150875,0.003069383,3.069383051,0.009107962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,40,T3,2,24.65,233.8888889,1106.02,338,45.14367347,0.045143673,10.37130754,0.456441245,0.124559404,0.004018045,4.018045277,0.011887708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,67,T3,3,25.23,233.5098039,1058.468,341,43.20277551,0.043202776,9.925405646,0.436817102,0.119204122,0.003845294,3.845294252,0.011276523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,94,T3,4,25.06,233.620915,1085.8955,343,44.32226531,0.044322265,10.18259723,0.448136104,0.122292993,0.003944935,3.94493525,0.011501269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,121,T3,5,24.93,233.7058824,1480.712,345,60.43722449,0.060437224,13.88484795,0.611072158,0.166757024,0.005379259,5.379258836,0.015592055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,13,T4,1,25.09,233.6013072,740.5054,418,30.2247102,0.03022471,6.943824922,0.305597735,0.083395337,0.002690172,2.690172172,0.006435819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,40,T4,2,24.65,233.8888889,845.572,419,34.51314286,0.034513143,7.92904944,0.348957466,0.095227884,0.003071867,3.071867219,0.007331425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,67,T4,3,25.23,233.5098039,877.568,415,35.81910204,0.035819102,8.229080503,0.362161833,0.098831257,0.003188105,3.188105059,0.007682181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,94,T4,4,25.06,233.620915,839.0676,414,34.24765714,0.034247657,7.868056752,0.346273178,0.094495362,0.003048237,3.048237471,0.007362892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,121,T4,5,24.93,233.7058824,1076.3728,412,43.93358367,0.043933584,10.09330151,0.4442062,0.121220551,0.00391034,3.91034036,0.009491117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,13,T5,1,25.09,233.6013072,1157.423,674,47.2417551,0.047241755,10.85332082,0.477654649,0.130348383,0.004204787,4.204786549,0.006238556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,40,T5,2,24.65,233.8888889,1134.88,672,46.32163265,0.046321633,10.64193189,0.468351422,0.127809602,0.00412289,4.122890385,0.006135254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,67,T5,3,25.23,233.5098039,1090.832,671,44.5237551,0.044523755,10.2288875,0.450173339,0.122848939,0.003962869,3.962868995,0.005905915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,94,T5,4,25.06,233.620915,1173.8746,668,47.91324898,0.047913249,11.00758982,0.484444028,0.132201154,0.004264553,4.264553347,0.006384062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,121,T5,5,24.93,233.7058824,1407.944,672,57.46710204,0.057467102,13.20249202,0.581041674,0.158561929,0.005114901,5.114900942,0.00761146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,13,T6,1,25.09,233.6013072,660.7964,333,26.97128163,0.026971282,6.196382242,0.272702782,0.074418551,0.002400598,2.400598411,0.007209004,4642.1151,3.296956747,2558.7248,1.795596351,2.541771938,22.975,0.516,16.57764,81.49714,47.04792,4.067889,11.56568
no_C_low_N_low_P,no_C,low_N,low_P,40,T6,2,24.65,233.8888889,712.084,325,29.06465306,0.029064653,6.677313394,0.293868562,0.080194534,0.00258692,2.586920447,0.007959755,5042.4044,3.541014326,2692.536,1.901508475,2.723570563,21.996,2.565,11.78997,79.30224,53.20511,4.704867,11.30853
no_C_low_N_low_P,no_C,low_N,low_P,67,T6,3,25.23,233.5098039,702.164,318,28.6597551,0.028659755,6.584292137,0.289774697,0.079077349,0.002550882,2.550882212,0.008021642,5471.955,3.810553621,2670.564,1.902111111,2.867084155,22.627,2.344,15.5901,80.92439,42.76195,NA,NA
no_C_low_N_low_P,no_C,low_N,low_P,94,T6,4,25.06,233.620915,784.5208,307,32.02125714,0.032021257,7.356563616,0.323762365,0.088352329,0.002850075,2.85007513,0.009283632,5433.3295,3.721458562,2797.463,2.014012239,2.889011057,26.551,NA,14.33683,79.36774,48.65264,7.548039,6.445732
no_C_low_N_low_P,no_C,low_N,low_P,121,T6,5,24.93,233.7058824,937.6336,299,38.27075918,0.038270759,8.792324215,0.386950189,0.105595814,0.003406317,3.406316575,0.011392363,6184.4436,4.201388315,3421.9504,2.4742953,3.364761471,24.773,2.832,16.57434,81.39584,46.15619,13.20367,3.495708
no_C_low_N_no_P,no_C,low_N,no_P,4,T1,1,24.68,233.869281,2224.2415,384,90.78536735,0.090785367,21.23190859,0.934416297,0.254995222,0.010332059,10.33205925,0.026906404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_no_P,no_C,low_N,no_P,31,T1,2,25.33,233.4444444,2208.478,428,90.14195918,0.090141959,21.04313958,0.926108573,0.252728106,0.009977422,9.977422281,0.023311734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_no_P,no_C,low_N,no_P,58,T1,3,24.8,233.7908497,2558.6085,458,104.433,0.104433,24.4154798,1.074525266,0.293229912,0.011823787,11.82378679,0.025816128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_no_P,no_C,low_N,no_P,85,T1,4,25.07,233.6143791,2619.8222,399,106.9315184,0.106931518,24.98074027,1.099402379,0.300018691,0.011967239,11.96723935,0.029993081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_no_P,no_C,low_N,no_P,112,T1,5,24.71,233.8496732,2642.6792,433,107.8644571,0.107864457,25.22406805,1.110111235,0.302941057,0.012259857,12.25985663,0.028313757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_no_P,no_C,low_N,no_P,4,T2,1,24.68,233.869281,1864.2894,671,76.0934449,0.076093445,17.79591925,0.783198406,0.21372899,0.008660008,8.660007707,0.012906122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_no_P,no_C,low_N,no_P,31,T2,2,25.33,233.4444444,1932.11,648,78.86163265,0.078861633,18.40981002,0.810215739,0.221101818,0.008728852,8.72885189,0.01347045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_no_P,no_C,low_N,no_P,58,T2,3,24.8,233.7908497,1937.12,626,79.06612245,0.079066122,18.48493595,0.813522031,0.222004081,0.008951777,8.951777449,0.014299964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_no_P,no_C,low_N,no_P,85,T2,4,25.07,233.6143791,2176.3717,710,88.83149796,0.088831498,20.40814834,0.898162608,0.245101862,0.007906512,7.906511664,0.011135932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_C_low_N_no_P,no_C,low_N,no_P,112,T2,5,24.71,233.8496732,1888.9854,687,77.1014449,0.077101445,17.71328595,0.779561715,0.212736564,0.00686247,6.862469815,0.009989039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
